country_name,country_code,year,inflation,unemployment,trade_pct_gdp,govt_expenditure,urban_pop_pct,internet_users,liquid_liabilities_gdp,bank_zscore,bank_npl,bank_capital_ratio,bank_roa,life_expectancy,clean_water_access,primary_enrollment,secondary_enrollment,edu_expenditure,log_gdp_per_capita,log_private_credit_gdp,income_idx,health_idx,education_idx,hdi_proxy,hdi_proxy_t5
Belgium,BEL,2020,0.740791812,5.545,156.9501213,43.6566053,87.2964995,91.5264,142.5212,16.52576,2.0699581,7.0626796,0.3935732,80.69512195,99.60228078,103.3507,110.0,6.41228,10.734379154251986,4.3168641856004175,0.8751372967489293,0.9340704342856913,1.0,0.9364025770115402,
Belgium,BEL,2021,2.440248511,6.248,177.3818924,41.41180902,87.43055641,92.7887,135.4058,15.4485,2.0699581,7.0626796,0.5565931,81.7902439,99.58849141,103.3507,110.0,6.41228,10.852424321864396,4.276532776793043,0.8888051097678853,0.9489954998024274,1.0,0.9459335365234375,
Benin,BEN,2017,0.043264856,1.691,61.47659696,22.765940739999998,47.29427749,18.7,28.57687,7.838364,5.3000002,9.5,-0.4005779,59.528,16.62554224,110.0,59.04252,3.53559,6.96221891945741,2.8632426238411366,0.43837921668929775,0.6455905239848373,0.5136681655640946,0.5325459687460765,
Benin,BEN,2018,0.919170718,1.426,61.79519449,22.765940739999998,47.99528293,19.0,27.884,11.88513,5.3000002,9.5,0.7818862,59.71,16.77635509,110.0,59.04252,2.93397,7.049897837614364,2.8733476668903695,0.44853108553164095,0.6480709435618953,0.5136681655640946,0.5367567315525436,
Benin,BEN,2019,0.732849371,1.214,63.68133231,22.765940739999998,48.71255006,20.5,27.77432,11.90162,5.3000002,9.5,0.5968915,59.888,16.92804064,110.0,59.04252,2.93397,7.031583430937948,2.9211601167601695,0.44641055920202216,0.6504968484229741,0.5136681655640946,0.5368585243963636,
Benin,BEN,2020,3.022721197,1.518,44.83323338,22.765940739999998,49.44615672,22.1206,30.50236,11.90162,5.3000002,9.5,0.5968915,60.154,17.08059498,110.0,59.04252,2.93397,7.0910715625380085,2.802925741009753,0.45329836897858433,0.6541220770355974,0.5136681655640946,0.5403628705260921,
Benin,BEN,2021,1.733539627,1.833,48.05486083,22.765940739999998,50.19618076,28.2047,32.44269,11.90162,5.3000002,9.5,0.5968915,59.61,17.23357849,110.0,59.04252,2.93397,7.185123026950605,2.8013389452420383,0.46418808056738153,0.6467080756624128,0.5136681655640946,0.5415214405979629,
Burkina Faso,BFA,2017,1.482998972,4.662,59.2687802,18.48979056,25.97699187,7.79,38.75124,9.320739,5.3000002,9.5,1.534795,59.578,69.35958846,93.65313,38.11725,5.60347,6.565393885528219,3.345393226869915,0.3924329871681253,0.6462719579345786,0.31395999818284615,0.4508883144285167,
Burkina Faso,BFA,2018,1.955943027,4.695,60.59562562,17.37074183,26.08322022,8.5,39.27293,9.451686,5.3000002,9.5,1.112687,59.972,69.35958846,96.09037,40.70973,5.38379,6.657324826522311,3.325663881104944,0.4030771747920483,0.6516416574585394,0.3387023040060226,0.46447371208553684,
Burkina Faso,BFA,2019,-3.23338934,4.493,60.40869288,18.21742884,26.11872544,9.27181,40.69167,9.860801,5.3000002,9.5,1.333188,60.184,69.35958846,94.53571,41.3111,5.38379,6.6409903469051255,3.380170184886732,0.4011858935334822,0.6545309374054421,0.34444170429180443,0.46671951174357623,
Burkina Faso,BFA,2020,1.884700665,4.59,60.73977864,18.01783241,26.35783736,10.7927,44.99454,9.561109,5.3000002,9.5,1.497375,60.454,69.35958846,94.53571,41.3111,5.38379,6.716881704265248,3.4083891256322847,0.409972944313559,0.6582106807340448,0.34444170429180443,0.47087510977980274,
Burkina Faso,BFA,2021,3.653267618,4.511,62.42035866,19.85860865,26.81143077,12.5631,48.956,9.561109,5.3000002,9.5,1.497375,60.046,69.35958846,94.53571,41.3111,5.38379,6.798537654679878,3.413698910885081,0.41942744621927686,0.6526501797041564,0.34444170429180443,0.4721731100717459,
Bangladesh,BGD,2017,5.702070157,4.372,29.99973067,7.639874368,30.20157984,21.5,65.6082,14.76704,8.8956601,5.1754768,0.785489,71.606,57.27599745,110.0,69.66317,1.53554,7.502231859193882,3.879730159091881,0.5009044012217898,0.8101977088843277,0.6150303247093604,0.6420441449384926,
Bangladesh,BGD,2018,5.543621395,4.439,32.51463172,7.494145018,30.5175656,25.6,64.23696,14.11607,9.8873297,4.7420109,0.6946384,72.122,57.72062128,110.0,72.6906,1.53554,7.583880264030463,3.866407666164439,0.510358029465739,0.8172301072456573,0.6439237390918278,0.6571706252677414,
Bangladesh,BGD,2019,5.591996399,4.504,31.57805449,8.272315877,30.82283963,30.4,63.63551,14.0125,8.9021334,5.1682854,0.6811541,72.625,58.18170875,110.0,72.55813,1.32632,7.664252291656205,3.8319567641443633,0.5196638728794217,0.8240853327800539,0.6426594619315812,0.6621362225303522,
Bangladesh,BGD,2020,5.691074747,5.539,26.27144738,8.148320246,31.11689273,36.1091,66.79809,13.64848,7.7375487,4.7744693,0.6297642,71.421,58.65925479,110.0,72.55813,1.32632,7.718619176554989,3.8323022959076396,0.5259587211332656,0.8076764032702853,0.6426594619315812,0.6587648621117107,
Bangladesh,BGD,2021,5.545654308,5.457,27.7240047,8.324251342,31.39921569,38.9174,56.59194,12.7788,7.7375487,4.7744693,0.5959164,71.103,59.15341917,110.0,72.55813,1.32632,7.817564723818689,3.6878576822828446,0.5374150921682825,0.803342483349931,0.6426594619315812,0.6611390124832649,
Bulgaria,BGR,2017,2.061596194,6.164,129.634429,31.99196611,73.39045715,63.4101,83.4192,8.928413,10.434453,11.393405,1.230057,74.81463415,96.78181043,89.33377,98.18347,4.0925,9.070812672124102,3.926072645393191,0.682521909925284,0.8539271537265094,0.8872245112676901,0.8078911916398278,
Bulgaria,BGR,2018,2.814544738,5.211,129.1665029,33.15873837,73.6002121,64.782,84.78331,8.719459,7.8015618,10.823272,1.705338,74.96341463,96.69797008,87.44221,96.82091,4.0925,9.195265715335292,3.937211495051177,0.6969316562847087,0.8559548351291253,0.8742204085465785,0.8090356333201375,
Bulgaria,BGR,2019,3.103729448,4.148,125.2604183,33.19280325,73.7162323,67.947,85.10985,8.123374,6.6212994,11.594318,1.496013,75.11219512,96.61471755,87.44221,96.82091,4.0925,9.245197777811022,3.921590688823687,0.7027130203792551,0.8579825166680279,0.8742204085465785,0.8116386485312872,
Bulgaria,BGR,2020,1.672440969,5.037,110.4238998,36.49643061,73.32398987,70.1625,94.72285,7.749717,5.798352,11.882202,0.8274375,73.35609756,96.53205166,87.44221,96.82091,4.0925,9.283703464919112,3.964318447497923,0.7071713861235254,0.8340492267391934,0.8742204085465785,0.8051470071364325,
Bulgaria,BGR,2021,3.297744353,5.166,121.2140883,37.69848928,73.34676562,75.2714,94.75155,7.869337,5.798352,11.882202,1.084755,71.21219512,96.44996309,87.44221,96.82091,4.0925,9.470174187556664,3.9428361662639757,0.7287618249535832,0.8048306685882124,0.8742204085465785,0.8026043006961247,
Bahrain,BHR,2017,1.386718306,1.18,136.4292398,22.5215503,100.0,95.8781,86.02027,8.824603,4.4071999,13.510663,1.293175,80.407,98.9097314,101.21309,102.20338,2.32781,10.118024950925102,4.316101819741613,0.8037729692215242,0.9301437127177783,0.9255900310023245,0.886502237647209,
Bahrain,BHR,2018,2.08766938,1.188,144.0753726,22.470036,100.0,98.6447,86.02027,8.34296,4.4071999,13.510663,1.088382,80.412,98.90781279,99.36305,98.59907,2.32781,10.178289784176316,4.316101819741613,0.8107507090914073,0.9302118561127525,0.8911909458400347,0.8773845036813981,
Bahrain,BHR,2019,1.005820047,1.217,135.4175434,21.75381862,100.0,99.7015,86.02027,8.855496,4.4071999,13.510663,1.324135,80.471,98.90589417,98.02791,97.11242,2.32781,10.213202992479104,4.316101819741613,0.8147931210988278,0.9310159481734471,0.8770025436336435,0.8742705376353062,
Bahrain,BHR,2020,-2.317706293,1.765,135.460985,26.10851218,100.0,99.671,86.02027,7.434731,4.4071999,13.510663,0.3061206,78.683,98.90397556,98.02791,97.11242,2.32781,10.10003430230237,4.316101819741613,0.8016899290900331,0.9066478701307009,0.8770025436336435,0.8617801142847924,
Bahrain,BHR,2021,-0.606319385,1.548,153.7993165,26.10851218,100.0,100.0,86.02027,7.814275,4.4071999,13.510663,0.8937487,78.083,98.90397556,98.02791,97.11242,2.32781,10.209088434527807,4.316101819741613,0.8143167186346572,0.8984706627338062,0.8770025436336435,0.8632633083340355,
"Bahamas, The",BHS,2017,1.518207007,9.8,68.33428404,19.73856001,82.08140187,80.6,56.16923,17.4459,5.3000002,9.5,2.046059,74.031,69.35958846,81.46426,79.3618,2.23284,10.369623969057166,3.8958525657448355,0.8329042619727275,0.8432472554467773,0.7075928399557012,0.794581452458402,
"Bahamas, The",BHS,2018,2.265863467,10.0,72.1542686,17.38447797,81.96431582,83.0,59.57587,17.77508,5.3000002,9.5,2.488909,74.062,69.35958846,81.36117,69.47309,2.23284,10.393395988906526,3.9139778933889384,0.835656695883879,0.8436697444956167,0.6132162248934044,0.7641808884243,
"Bahamas, The",BHS,2019,2.491235274,9.336,68.78662348,18.47395496,81.82574633,90.6933,63.77687,15.69522,5.3000002,9.5,2.504285,71.408,69.35958846,81.36117,69.47309,2.23284,10.423510857351808,3.861486687619413,0.8391435340097058,0.8074992304433525,0.6132162248934044,0.7532863297821542,
"Bahamas, The",BHS,2020,0.038521098,12.016,53.42075807,25.84129248,81.66426002,92.4437,86.28373,13.54524,5.3000002,9.5,0.6089128,72.994,69.35958846,81.36117,69.47309,2.23284,10.172741633766487,4.143232023245342,0.8101083186917293,0.8291143153291441,0.6132162248934044,0.7508129529714259,
"Bahamas, The",BHS,2021,2.904912629,11.078,65.93254133,24.66338388,81.47842353,94.3479,86.28373,13.22551,5.3000002,9.5,1.72822,70.752,69.35958846,81.36117,69.47309,2.23284,10.321173039390638,4.143232023245342,0.8272943902543779,0.7985588170227476,0.6132162248934044,0.7463564773901766,
Bosnia and Herzegovina,BIH,2017,0.810133322,20.527,96.64588036,33.88992571,48.49184018,64.892,55.52293,18.97532,10.046275,14.009651,1.336803,77.385,88.85571279,101.879085,81.180395,4.12402,8.584107598151048,4.013123660750755,0.6261689555351245,0.8889578447954187,0.7249492838466857,0.7466920280590763,
Bosnia and Herzegovina,BIH,2018,1.41710814,18.4,98.43206942,34.49934045,48.97192783,70.1201,56.63028,17.08238,8.7703355,13.186165,0.9723785,77.942,88.86462017,101.879085,81.180395,4.12402,8.707622966253194,4.001921843021509,0.640470133553107,0.8965490189955359,0.7249492838466857,0.7539894787984429,
Bosnia and Herzegovina,BIH,2019,0.562782154,15.692,94.51612515,34.05216854,49.465044,69.9463,58.56387,16.79659,7.4116571,12.842401,1.107562,77.394,88.73678612,101.879085,81.180395,4.12402,8.719868761700356,4.009169861146519,0.6418880081330284,0.8890805029063721,0.7249492838466857,0.751972598295362,
Bosnia and Herzegovina,BIH,2020,-1.051296008,15.868,82.5216468,38.36146251,49.97108521,73.2118,63.76482,15.29625,6.1224022,12.522956,0.7032429,76.04,88.15271554,101.879085,81.180395,4.12402,8.721164015821357,4.010409358048495,0.6420379786188681,0.8706272715473797,0.7249492838466857,0.7458715113376445,
Bosnia and Herzegovina,BIH,2021,1.981639006,14.897,96.73911444,34.85890459,50.48994795,75.6762,65.66063,15.29255,6.1224022,12.522956,1.074031,74.567,87.56863865,101.879085,81.180395,4.12402,8.895128650572786,3.964201707726401,0.6621804050119631,0.8505522273880031,0.7249492838466857,0.7458939720822172,
Belarus,BLR,2017,6.031837252,5.648,133.3677547,29.3216054,77.02082062,74.4364,33.14264,18.70259,12.852194,14.579057,2.061741,74.12926829,92.65029717,101.96579,103.51346,4.79499,8.663290659981584,3.146378677715912,0.6353371350147089,0.8445865224265575,0.9380932711479869,0.8060056428630844,
Belarus,BLR,2018,4.872302206,4.763,139.3937363,28.16378052,77.21327209,79.1299,30.93448,18.86887,5.0102862,14.610776,1.925124,74.17560976,92.70518486,100.50021,102.43953,4.79499,8.757946772275323,3.1817822876710897,0.6462968555191518,0.8452180954453359,0.9278438171530926,0.80645292270586,
Belarus,BLR,2019,5.59815595,4.165,130.8504061,28.588348,77.45507719,82.7892,31.24168,18.61382,4.6278781,14.833478,1.86691,74.22682927,92.77456219,100.50021,102.43953,4.79499,8.83036366646522,3.2272554178077155,0.6546816169559849,0.845916149705398,0.9278438171530926,0.8094805279381584,
Belarus,BLR,2020,5.548143575,4.049,118.9341761,29.92817966,77.78903858,85.0879,28.91986,17.6692,4.8292427,14.185829,1.240718,72.13856098,92.84445366,100.50021,102.43953,4.79499,8.786281842587476,3.3000785978672273,0.6495776204224393,0.8174558115259168,0.9278438171530926,0.7982924163671495,
Belarus,BLR,2021,9.460283896,3.9,136.0141679,27.8747723,78.1310868,86.8884,26.84785,17.12395,4.8292427,14.185829,1.21093,72.07146341,92.91306624,100.50021,102.43953,4.79499,8.921420059488197,3.2435910713487655,0.6652245453891501,0.8165413602830542,0.9278438171530926,0.8032032409417657,
Belize,BLZ,2017,1.147653393,6.596,97.70725718,22.34376848,43.42110867,48.8771,79.07785,10.25167,5.3000002,9.5,2.818757,72.062,69.35958846,110.0,84.04008,7.50989,8.711584040069718,4.006750833880652,0.64092876491747,0.8164123865059677,0.7522417608678972,0.736527637430445,
Belize,BLZ,2018,0.269982623,9.346,100.9892144,22.34376848,43.16484828,53.5936,78.74419,10.3004,5.3000002,9.5,1.673052,72.322,69.35958846,110.0,85.37246,7.56149,8.701677469341961,4.004271411875419,0.6397817365460027,0.8199558430446222,0.7649578294326242,0.741565136341083,
Belize,BLZ,2019,0.187069385,9.053,102.4418569,22.34376848,42.90776222,58.7652,79.63006,9.817226,5.3000002,9.5,1.75377,72.577,69.35958846,110.0,86.38567,7.56149,8.727877770743524,4.024251979131084,0.642815328075752,0.8234311561883023,0.7746277793196439,0.7469580878612327,
Belize,BLZ,2020,0.121434645,10.763,81.64314331,22.34376848,42.64984244,64.4359,103.5522,6.773071,5.3000002,9.5,0.3272509,71.58,69.35958846,110.0,86.38567,7.56149,8.56398913645184,4.203403729427548,0.6238395474085956,0.8098433632304624,0.7746277793196439,0.7361035633195673,
Belize,BLZ,2021,3.235636592,10.302,98.98243694,22.34376848,42.39108092,70.6537,110.9459,6.773071,5.3000002,9.5,0.3272509,70.917,69.35958846,110.0,86.38567,7.56149,8.723229534266098,4.181099920330582,0.6422771338546218,0.8008075490568937,0.7746277793196439,0.7392374874103865,
Bolivia,BOL,2017,2.822758055,3.655,45.57611237,21.81104336,69.08380163,43.8323,71.01839,9.5578,1.6,7.6999998,0.9865766,67.536,69.35958846,97.52736,90.29645,4.12402,8.30632429657672,4.0879182912359795,0.5940059258872507,0.754728985375392,0.8119517759434025,0.7202288957353483,
Bolivia,BOL,2018,2.272059872,3.519,46.92619534,21.81104336,69.41338798,44.2861,69.79647,9.244541,1.6,7.6999998,0.7645756,67.699,69.35958846,98.15092,89.72425,4.12402,8.344708365518269,4.1530262782109455,0.5984502101202347,0.7569504600515483,0.8064907704999578,0.7206304802239135,
Bolivia,BOL,2019,1.83954505,3.682,45.82097327,21.81104336,69.73349867,47.4748,67.93766,9.595237,1.6,7.6999998,0.8308275,67.82,69.35958846,98.15092,89.72425,4.12402,8.343828584077073,4.202273726076696,0.5983483449742146,0.7585995302099221,0.8064907704999578,0.7211462152280315,
Bolivia,BOL,2020,0.940742153,7.903,37.51643424,21.81104336,70.04426355,59.9401,106.0122,8.104293,1.6,7.6999998,0.3114794,62.906,69.35958846,98.15092,89.72425,4.12402,8.183667542378789,4.398031372836053,0.5798041621403953,0.6916282016293545,0.8064907704999578,0.6926410447565692,
Bolivia,BOL,2021,0.737383721,5.089,47.66708432,21.81104336,70.34504128,65.9774,102.1092,8.322064,1.6,7.6999998,0.4741308,61.427,69.35958846,98.15092,89.72425,4.12402,8.296985460610575,4.343662424617079,0.5929246324604914,0.671471385396009,0.8064907704999578,0.6902955961188194,
Brazil,BRA,2017,3.44637335,12.792,24.31973437,32.36105101,86.19828976,67.4713,86.13297,16.98571,3.585719,10.047186,1.196235,75.383,83.50287481,110.0,95.26338,6.32255,9.218458120715628,4.102384653888002,0.6996169797639303,0.8616732294477799,0.8593555364593215,0.8068819152236774,
Brazil,BRA,2018,3.664850284,12.329,28.87620338,32.23129789,86.44207199,70.4343,87.52866,16.93262,3.0530583,10.064436,1.330151,75.633,84.25789086,110.0,95.26338,6.32255,9.137948236209837,4.114447471226601,0.6902951746459443,0.865080399196486,0.8593555364593215,0.8049103701005839,
Brazil,BRA,2019,3.732976212,11.936,28.89025787,31.13615579,86.67979911,73.9124,90.06297,18.54721,3.1106361,10.210894,1.692808,75.809,85.01148407,110.0,95.26338,6.32255,9.108399895090653,4.155603806152728,0.6868739316623823,0.8674790466995752,0.8593555364593215,0.8045695049404262,
Brazil,BRA,2020,3.211768038,13.697,32.30207854,34.91197483,86.91121865,81.3427,105.7287,15.71668,2.2427001,10.0555,0.9871044,74.506,85.74191626,110.0,95.26338,6.32255,8.86435015323062,4.262711144158128,0.6586167288769228,0.8497208779693188,0.8593555364593215,0.789231047768521,
Brazil,BRA,2021,8.301659756,13.158,37.65633076,29.49810432,87.13607817,80.6899,98.90212,16.35463,2.2427001,10.0555,1.323593,73.038,86.43459005,110.0,95.26338,6.32255,8.98388345765731,4.282778097210102,0.6724568452280322,0.8297139772049165,0.8593555364593215,0.7871754529640901,
Barbados,BRB,2017,4.66018464,8.62,71.808457465,28.79023147,59.25926987,72.3,114.6653,14.93573,5.3000002,9.5,1.172316,76.237,69.35958846,97.76968,106.32745,4.36638,9.917665380955624,4.427651914925152,0.7805744156992589,0.87331212130936,0.9649496407876217,0.8729453925987469,
Barbados,BRB,2018,3.673814104,8.321,71.808457465,28.79023147,59.27017531,72.4,115.6787,14.93573,5.3000002,9.5,1.172316,76.378,69.35958846,99.35135,103.7039,4.36638,9.970316072904069,4.441935824159039,0.7866705552314827,0.8752337650476304,0.9399108067590489,0.8672717090127207,
Barbados,BRB,2019,4.100289645,8.41,71.808457465,28.79023147,59.28411406,74.1791,114.1525,14.93573,5.3000002,9.5,1.172316,76.495,69.35958846,100.33791,102.7072,4.36638,9.994842197699816,4.408650916973817,0.7895103028854359,0.8768283204900249,0.9303984262531395,0.8655790165428666,
Barbados,BRB,2020,4.100289645,10.586,71.808457465,28.79023147,59.30145833,76.002,114.1525,13.33107,5.3000002,9.5,1.172316,76.647,69.35958846,100.33791,102.7072,4.36638,9.86243073721846,4.408650916973817,0.7741790943317043,0.8788998796972383,0.9303984262531395,0.8611591334273608,
Barbados,BRB,2021,4.100289645,11.015,71.808457465,28.79023147,59.32203654,77.8697,114.1525,13.9577,5.3000002,9.5,1.059682,76.58,69.35958846,100.33791,102.7072,4.36638,9.95610915450742,4.408650916973817,0.7850256128069141,0.8779867582045849,0.9303984262531395,0.8644702657548796,
Brunei Darussalam,BRN,2017,-1.260505646,9.316,85.17686043,22.765940739999998,74.84764407,94.8667,77.64883,14.786470000000001,3.6610092,10.858742,1.189307,74.943,69.35958846,104.85771,92.93732,4.42541,10.240865894948042,3.6840279545987653,0.8179960593143801,0.8556766106900572,0.837155909892074,0.8369428599655038,
Brunei Darussalam,BRN,2018,1.025051793,8.7,93.89806177,22.765940739999998,74.81724717,95.0,73.28424,14.786470000000001,4.6698507,12.298282,1.189307,74.992,69.35958846,103.15162,93.48278,4.42541,10.341391422820447,3.5667256618518413,0.8296353677789431,0.8563444159608037,0.8423617121101471,0.8427804986166313,
Brunei Darussalam,BRN,2019,-0.390522069,6.6,108.5096584,22.765940739999998,74.79233118,95.0,76.3353,14.786470000000001,3.8994987,12.551057,1.189307,75.049,69.35958846,100.0995,92.09572,4.42541,10.32310448519189,3.581793005445799,0.8275180219421605,0.8571212506635086,0.8291237844443231,0.837921019016664,
Brunei Darussalam,BRN,2020,1.940319966,7.409,110.2910037,22.765940739999998,74.77481089,96.3055,83.27573,14.786470000000001,3.872777,13.238293,1.189307,75.114,69.35958846,100.0995,92.09572,4.42541,10.197475670770636,3.684305258413746,0.812972139378457,0.8580071147981723,0.8291237844443231,0.8333676795403174,
Brunei Darussalam,BRN,2021,1.733413885,4.905,147.1231124,22.765940739999998,74.76673169,97.6288,83.27573,14.786470000000001,3.872777,13.238293,1.189307,74.869,69.35958846,100.0995,92.09572,4.42541,10.34199934176669,3.684305258413746,0.829705755433567,0.8546680884444402,0.8291237844443231,0.8378325427741101,
Bhutan,BTN,2017,4.95508367,3.027,76.78840169,17.62035772,37.8645545,54.3,70.73484,18.26993,8.4173084,12.971098,1.855112,71.413,53.92600367,101.33414,87.8676,7.22574,8.142147111662611,3.9563043534792506,0.5749967355004625,0.8075673738383266,0.7887711344346456,0.7237784145911449,
Bhutan,BTN,2018,2.723963862,3.35,79.73972033,19.38750304,38.46618928,63.5,71.86925,18.50756,7.0280449,13.736529,1.679668,71.711,57.26829788,100.13968,90.09468,6.85084,8.131884816136782,4.078776167895692,0.5738085196740186,0.8116287201787843,0.8100261082252552,0.7318211160260194,
Bhutan,BTN,2019,2.726430374,2.72,76.1235167,16.63073806,39.07468234,74.1794,75.72215,16.36592,8.446604,12.17623,1.427091,72.005,60.5922275,100.13968,90.09468,6.85084,8.182525689161825,4.178148035497212,0.5796719531175253,0.8156355518032626,0.8100261082252552,0.7351112043820144,
Bhutan,BTN,2020,5.629365226,5.03,71.83035104,24.0761574,39.68888399,76.8508,100.8737,11.20364,8.446604,12.17623,-0.3115656,72.253,63.6189347,105.81169,90.09468,6.85084,8.068612545000919,4.2861662660434385,0.5664825647987699,0.8190154641939792,0.8100261082252552,0.7318413790726681,
Bhutan,BTN,2021,7.346814405,4.803,77.58244827,24.0761574,40.30751999,85.6369,100.8737,12.46007,8.446604,12.17623,0.8725935,72.448,66.61621121,105.81169,90.09468,6.85084,8.18077247586779,4.2861662660434385,0.5794689580100604,0.82167305659797,0.8100261082252552,0.7370560409444286,
Botswana,BWA,2017,3.308280768,19.671,81.92395138,28.15498424,65.94564357,47.8587,43.53278,8.347235,5.276903,8.7661297,1.422557,65.42,67.55307674,103.23839,79.91677,9.63292,8.868689711974845,3.553853516642012,0.659119182968865,0.7258907006223433,0.7128894044278237,0.6992997626730107,
Botswana,BWA,2018,3.238015589,19.665,87.45510399,29.06441565,66.15791765,54.2022,45.4979,8.37,5.4263192,9.4450441,1.738672,66.371,66.96084036,103.23839,79.91677,9.63292,8.910445276714777,3.581270301053841,0.6639538345086905,0.7388515743464213,0.7128894044278237,0.7052316044276452,
Botswana,BWA,2019,2.772864429,20.094,83.09298136,28.80054499,66.32716948,61.3865,47.49757,8.500373,4.7879742,11.934772,1.744637,67.167,66.36295802,103.23839,79.91677,9.63292,8.87809174245584,3.614832672395734,0.6602077933475186,0.7497000028263018,0.7128894044278237,0.7075990668672146,
Botswana,BWA,2020,1.890359168,21.017,77.66341786,33.85880051,66.44881665,69.523,52.02023,8.288707,4.3234394,11.808614,1.399838,67.643,65.75935187,103.23839,79.91677,9.63292,8.752154239759266,3.698008655853642,0.6456261694340116,0.7561872540278383,0.7128894044278237,0.7049009426298912,
Botswana,BWA,2021,7.240977656,23.106,88.75874959,28.38944496,66.51827671,78.738,48.27095,9.001644,4.3234394,11.808614,1.624936,63.303,65.1499444,103.23839,79.91677,9.63292,8.963017844219218,3.6286096755831756,0.6700409284330809,0.6970387871902998,0.7128894044278237,0.6933230400170681,
Central African Republic,CAF,2017,4.180723319,5.836,57.14354571,8.676798601,40.81514434,4.0,24.99069,14.786470000000001,22.938161,20.947411,1.189307,45.231,6.48793738,102.0189,17.13538,1.10792,6.071485775396992,2.482138655758046,0.3352460320867902,0.4507413003958312,0.11371164745993577,0.2998996599808524,
Central African Republic,CAF,2018,1.61215687,5.825,49.6602,10.12335334,41.28246662,5.1,27.80098,14.786470000000001,15.591154,21.250888,1.189307,52.297,6.385207051,102.0189,17.13538,1.10792,6.123027672809157,2.5722694233639505,0.34121379028240506,0.5470415461732612,0.11371164745993577,0.333988994638534,
Central African Republic,CAF,2019,2.685373553,5.916,50.0658,9.939339098,41.78004304,7.50916,28.70137,14.786470000000001,12.582744,19.980476,1.189307,31.53,6.283710854,102.0189,17.13538,1.10792,6.109755159703171,2.5219984959470145,0.33967703760465134,0.2640147694877405,0.11371164745993577,0.23913448485077585,
Central African Republic,CAF,2020,1.710156595,6.519,49.52102,13.97330661,42.30507859,7.50916,28.70137,14.786470000000001,13.058073,19.938262,1.189307,50.596,6.183318311,102.0189,17.13538,1.10792,6.139623896060113,2.5219984959470145,0.3431353774240295,0.5238591632030647,0.11371164745993577,0.3269020626956767,
Central African Republic,CAF,2021,4.259364175,6.701,44.15912,11.66138983,42.85477829,7.50916,28.70137,14.786470000000001,13.058073,19.938262,1.189307,40.279,6.083898278,102.0189,17.13538,1.10792,6.201042789859453,2.5219984959470145,0.3502467397377906,0.3832520820134602,0.11371164745993577,0.2824034897370622,
Canada,CAN,2017,1.596884129,6.426,65.10106085,17.60659541,81.40189458,92.7014,121.8902,14.48891,0.44946104,5.2232447,0.8922234,81.81292683,97.58435524,100.94368,110.0,5.27444,10.717316410738817,4.829095831386976,0.8731616937433567,0.9493046381740595,1.0,0.9408221106391387,
Canada,CAN,2018,2.268225672,5.837,66.59988585,17.54090045,81.55003416,94.64,121.8902,14.37822,0.50521419,5.2026774,0.86911,81.80878049,97.46915839,101.50109,110.0,5.27444,10.748071221980188,4.829095831386976,0.8767226273925894,0.9492481290371962,1.0,0.9419902521432619,
Canada,CAN,2019,1.949269024,5.69,66.17148528,18.10570968,81.7363672,91.9129,121.8902,14.20599,0.50340546,5.2180755,0.8382059,82.16365854,97.35386656,101.50109,110.0,5.27444,10.744060048415813,4.829095831386976,0.876258195248747,0.9540846480629555,1.0,0.9434476144372342,
Canada,CAN,2020,0.716999632,9.657,61.15677096,28.57147361,81.95098887,92.3,121.8902,13.06755,0.53331476,4.9484285,0.6565565,81.53512195,97.23843519,101.50109,110.0,5.27444,10.681408676187909,4.829095831386976,0.8690041309078532,0.9455185246413439,1.0,0.9381742185163991,
Canada,CAN,2021,3.395193185,7.527,62.24683672,22.49857442,82.17792791,93.9371,121.8902,13.85122,0.53331476,4.9484285,0.8846895,81.51682927,97.12280972,101.50109,110.0,5.27444,10.8759253513224,4.829095831386976,0.8915261671638104,0.9452692195776687,1.0,0.9455984622471597,
Switzerland,CHE,2017,0.53378784,4.797,123.6218076,17.21621714,77.91262737,89.6861,185.5856,19.02053,0.63926588,8.017107,0.3076717,83.55121951,96.70000199,105.19068,102.48743,5.13019,11.317584039500014,5.132802778070452,0.9426634436004819,0.9729952711088327,0.9283009687796934,0.9479865611630026,
Switzerland,CHE,2018,0.936335464,4.713,124.4285043,16.71822365,79.29222016,91.8,185.5856,19.26855,0.66197385,8.3005098,0.3249724,83.75365854,96.69999716,105.47647,102.57068,5.13019,11.352972289931104,5.132802778070452,0.9467608581727434,0.9757542476647264,0.9290954963979505,0.9505368674118068,
Switzerland,CHE,2019,0.36288618,4.394,124.1276122,16.8530605,80.77929073,93.1461,185.5856,16.18968,0.64549257,8.5919549,-0.268,83.90487805,96.69999916,105.47647,102.57068,5.13019,11.340034472647563,5.132802778070452,0.9452628581183452,0.977815169824271,0.9290954963979505,0.9507245081135222,
Switzerland,CHE,2020,-0.725874933,4.817,121.785978,20.04319548,82.34168385,94.3499,185.5856,16.76671,0.74881232,8.1257983,0.3885999,83.0,96.70000035,105.47647,102.57068,5.13019,11.360924955718536,5.132802778070452,0.947681654433898,0.9654828773513583,0.9290954963979505,0.9474200093944023,
